instrument,uuid4,file_path,test_train_val,new_file_path,effect_applied,wet_dry,parameter,parameter_value,split
flute,1f9e5142-5181-558a-f98a-8d0aa1d6a744,./Medley-solos-DB/Medley-solos-DB_test-3_1f9e5142-5181-558a-f98a-8d0aa1d6a744.wav,train,dry\dry_1f9e5142-5181-558a-f98a-8d0aa1d6a744.wav,dry,1.0000,none,{},train
piano,e691e8a2-9edf-586f-fe75-35bf5f13adc0,./Medley-solos-DB/Medley-solos-DB_test-4_e691e8a2-9edf-586f-fe75-35bf5f13adc0.wav,train,dry\dry_e691e8a2-9edf-586f-fe75-35bf5f13adc0.wav,dry,1.0000,none,{},train
violin,1a54d506-218a-56fb-fbf7-cf81ac754745,./Medley-solos-DB/Medley-solos-DB_validation-7_1a54d506-218a-56fb-fbf7-cf81ac754745.wav,train,dry\dry_1a54d506-218a-56fb-fbf7-cf81ac754745.wav,dry,1.0000,none,{},train
violin,577cdf84-079c-5902-f453-a93d2a4b2977,./Medley-solos-DB/Medley-solos-DB_validation-7_577cdf84-079c-5902-f453-a93d2a4b2977.wav,train,dry\dry_577cdf84-079c-5902-f453-a93d2a4b2977.wav,dry,1.0000,none,{},train
clarinet,3869b410-83d1-5238-f6fa-e23f5285d507,./Medley-solos-DB/Medley-solos-DB_test-0_3869b410-83d1-5238-f6fa-e23f5285d507.wav,train,dry\dry_3869b410-83d1-5238-f6fa-e23f5285d507.wav,dry,1.0000,none,{},train
clarinet,8988d8b0-aa7c-5309-f87e-a0191170315a,./Medley-solos-DB/Medley-solos-DB_test-0_8988d8b0-aa7c-5309-f87e-a0191170315a.wav,train,dry\dry_8988d8b0-aa7c-5309-f87e-a0191170315a.wav,dry,1.0000,none,{},train
piano,ddb12d06-930b-509d-fc21-82340ac56f17,./Medley-solos-DB/Medley-solos-DB_test-4_ddb12d06-930b-509d-fc21-82340ac56f17.wav,train,dry\dry_ddb12d06-930b-509d-fc21-82340ac56f17.wav,dry,1.0000,none,{},train
piano,d4a8dc06-bdfe-53c6-fb6c-3531e4394b06,./Medley-solos-DB/Medley-solos-DB_training-4_d4a8dc06-bdfe-53c6-fb6c-3531e4394b06.wav,train,dry\dry_d4a8dc06-bdfe-53c6-fb6c-3531e4394b06.wav,dry,1.0000,none,{},train
flute,1276908d-2cbc-53b2-fa1a-885abe627f73,./Medley-solos-DB/Medley-solos-DB_test-3_1276908d-2cbc-53b2-fa1a-885abe627f73.wav,train,dry\dry_1276908d-2cbc-53b2-fa1a-885abe627f73.wav,dry,1.0000,none,{},train
female singer,68ef37a9-38ca-586a-fd02-cc0dc6e0402b,./Medley-solos-DB/Medley-solos-DB_test-2_68ef37a9-38ca-586a-fd02-cc0dc6e0402b.wav,train,dry\dry_68ef37a9-38ca-586a-fd02-cc0dc6e0402b.wav,dry,1.0000,none,{},train
piano,66926af7-27e3-5bfe-f102-298b595391ed,./Medley-solos-DB/Medley-solos-DB_test-4_66926af7-27e3-5bfe-f102-298b595391ed.wav,train,dry\dry_66926af7-27e3-5bfe-f102-298b595391ed.wav,dry,1.0000,none,{},train
piano,a27d6c0b-5c78-5f3f-fa3c-b40f3bb96470,./Medley-solos-DB/Medley-solos-DB_validation-4_a27d6c0b-5c78-5f3f-fa3c-b40f3bb96470.wav,train,dry\dry_a27d6c0b-5c78-5f3f-fa3c-b40f3bb96470.wav,dry,1.0000,none,{},train
piano,c6137b17-db5e-5706-ffc7-1348ef5373e2,./Medley-solos-DB/Medley-solos-DB_test-4_c6137b17-db5e-5706-ffc7-1348ef5373e2.wav,train,dry\dry_c6137b17-db5e-5706-ffc7-1348ef5373e2.wav,dry,1.0000,none,{},train
flute,f1ca9ab1-0ff4-5863-fb72-34fe3883ca02,./Medley-solos-DB/Medley-solos-DB_test-3_f1ca9ab1-0ff4-5863-fb72-34fe3883ca02.wav,train,dry\dry_f1ca9ab1-0ff4-5863-fb72-34fe3883ca02.wav,dry,1.0000,none,{},train
piano,5ba9f1b5-83ec-5a33-f9b6-0f318419891a,./Medley-solos-DB/Medley-solos-DB_training-4_5ba9f1b5-83ec-5a33-f9b6-0f318419891a.wav,train,dry\dry_5ba9f1b5-83ec-5a33-f9b6-0f318419891a.wav,dry,1.0000,none,{},train
female singer,3cccd817-ad7d-50d2-fa2c-90f68f3feaa6,./Medley-solos-DB/Medley-solos-DB_test-2_3cccd817-ad7d-50d2-fa2c-90f68f3feaa6.wav,train,dry\dry_3cccd817-ad7d-50d2-fa2c-90f68f3feaa6.wav,dry,1.0000,none,{},train
tenor saxophone,8959bcc4-d158-5e99-f17d-ade9d45f048e,./Medley-solos-DB/Medley-solos-DB_training-5_8959bcc4-d158-5e99-f17d-ade9d45f048e.wav,train,dry\dry_8959bcc4-d158-5e99-f17d-ade9d45f048e.wav,dry,1.0000,none,{},train
piano,fed6810e-484b-5073-fb2c-49a99e51ef4b,./Medley-solos-DB/Medley-solos-DB_test-4_fed6810e-484b-5073-fb2c-49a99e51ef4b.wav,train,dry\dry_fed6810e-484b-5073-fb2c-49a99e51ef4b.wav,dry,1.0000,none,{},train
piano,aa689fb3-5053-537d-ff9e-e6c609eb3d8f,./Medley-solos-DB/Medley-solos-DB_test-4_aa689fb3-5053-537d-ff9e-e6c609eb3d8f.wav,train,dry\dry_aa689fb3-5053-537d-ff9e-e6c609eb3d8f.wav,dry,1.0000,none,{},train
piano,f51f8021-1009-5e77-f802-9d73be3c648a,./Medley-solos-DB/Medley-solos-DB_test-4_f51f8021-1009-5e77-f802-9d73be3c648a.wav,train,dry\dry_f51f8021-1009-5e77-f802-9d73be3c648a.wav,dry,1.0000,none,{},train
violin,73a45817-89b2-59c0-fb66-76860a1c0871,./Medley-solos-DB/Medley-solos-DB_test-7_73a45817-89b2-59c0-fb66-76860a1c0871.wav,train,dry\dry_73a45817-89b2-59c0-fb66-76860a1c0871.wav,dry,1.0000,none,{},train
piano,ac38f3ce-7748-532a-f494-cfbf6c27f16a,./Medley-solos-DB/Medley-solos-DB_training-4_ac38f3ce-7748-532a-f494-cfbf6c27f16a.wav,train,dry\dry_ac38f3ce-7748-532a-f494-cfbf6c27f16a.wav,dry,1.0000,none,{},train
female singer,7c34c999-ca3e-51f2-f813-76f9bab4ba37,./Medley-solos-DB/Medley-solos-DB_validation-2_7c34c999-ca3e-51f2-f813-76f9bab4ba37.wav,train,dry\dry_7c34c999-ca3e-51f2-f813-76f9bab4ba37.wav,dry,1.0000,none,{},train
violin,e3292cc2-64d6-5a2f-f85d-ac74e4581587,./Medley-solos-DB/Medley-solos-DB_training-7_e3292cc2-64d6-5a2f-f85d-ac74e4581587.wav,train,dry\dry_e3292cc2-64d6-5a2f-f85d-ac74e4581587.wav,dry,1.0000,none,{},train
tenor saxophone,89591cb0-f018-5dab-f3ec-6fef86234467,./Medley-solos-DB/Medley-solos-DB_test-5_89591cb0-f018-5dab-f3ec-6fef86234467.wav,train,dry\dry_89591cb0-f018-5dab-f3ec-6fef86234467.wav,dry,1.0000,none,{},train
flute,7fb9d65e-438a-542c-f8f1-c953b6673ed4,./Medley-solos-DB/Medley-solos-DB_test-3_7fb9d65e-438a-542c-f8f1-c953b6673ed4.wav,train,dry\dry_7fb9d65e-438a-542c-f8f1-c953b6673ed4.wav,dry,1.0000,none,{},train
violin,60ea7e44-7a08-5b70-f713-29cee3ef6b55,./Medley-solos-DB/Medley-solos-DB_validation-7_60ea7e44-7a08-5b70-f713-29cee3ef6b55.wav,train,dry\dry_60ea7e44-7a08-5b70-f713-29cee3ef6b55.wav,dry,1.0000,none,{},train
violin,8345d8e7-d7c0-5a50-ffcb-4b5ff6fee301,./Medley-solos-DB/Medley-solos-DB_test-7_8345d8e7-d7c0-5a50-ffcb-4b5ff6fee301.wav,train,dry\dry_8345d8e7-d7c0-5a50-ffcb-4b5ff6fee301.wav,dry,1.0000,none,{},train
violin,b63f6834-31a1-5ab8-fc88-7488120b5914,./Medley-solos-DB/Medley-solos-DB_test-7_b63f6834-31a1-5ab8-fc88-7488120b5914.wav,train,dry\dry_b63f6834-31a1-5ab8-fc88-7488120b5914.wav,dry,1.0000,none,{},train
trumpet,13706a41-d653-5b83-f7b9-b5510e4f60a8,./Medley-solos-DB/Medley-solos-DB_training-6_13706a41-d653-5b83-f7b9-b5510e4f60a8.wav,train,dry\dry_13706a41-d653-5b83-f7b9-b5510e4f60a8.wav,dry,1.0000,none,{},train
violin,7d0bb8c6-9a95-543a-ff2a-c0299aa5878e,./Medley-solos-DB/Medley-solos-DB_test-7_7d0bb8c6-9a95-543a-ff2a-c0299aa5878e.wav,train,dry\dry_7d0bb8c6-9a95-543a-ff2a-c0299aa5878e.wav,dry,1.0000,none,{},train
flute,ea2c061a-c26c-58c2-f6e5-c58fbfbd1028,./Medley-solos-DB/Medley-solos-DB_test-3_ea2c061a-c26c-58c2-f6e5-c58fbfbd1028.wav,train,dry\dry_ea2c061a-c26c-58c2-f6e5-c58fbfbd1028.wav,dry,1.0000,none,{},train
flute,e9eb26da-3dbe-5eed-f88a-6a937332ce48,./Medley-solos-DB/Medley-solos-DB_test-3_e9eb26da-3dbe-5eed-f88a-6a937332ce48.wav,train,dry\dry_e9eb26da-3dbe-5eed-f88a-6a937332ce48.wav,dry,1.0000,none,{},train
violin,219dacf2-6c98-5a0c-ffd2-b7ef95614294,./Medley-solos-DB/Medley-solos-DB_validation-7_219dacf2-6c98-5a0c-ffd2-b7ef95614294.wav,train,dry\dry_219dacf2-6c98-5a0c-ffd2-b7ef95614294.wav,dry,1.0000,none,{},train
piano,650a5731-e6b1-5254-ffae-3b2e7db70dff,./Medley-solos-DB/Medley-solos-DB_test-4_650a5731-e6b1-5254-ffae-3b2e7db70dff.wav,train,dry\dry_650a5731-e6b1-5254-ffae-3b2e7db70dff.wav,dry,1.0000,none,{},train
flute,fc05a4da-247e-5d68-f93c-3341ea3689dd,./Medley-solos-DB/Medley-solos-DB_test-3_fc05a4da-247e-5d68-f93c-3341ea3689dd.wav,train,dry\dry_fc05a4da-247e-5d68-f93c-3341ea3689dd.wav,dry,1.0000,none,{},train
female singer,bf45b42f-169a-5b84-fb19-f0e1be15fd0d,./Medley-solos-DB/Medley-solos-DB_validation-2_bf45b42f-169a-5b84-fb19-f0e1be15fd0d.wav,train,dry\dry_bf45b42f-169a-5b84-fb19-f0e1be15fd0d.wav,dry,1.0000,none,{},train
trumpet,0d4a41b8-3ca6-598a-faca-bc6a4c9f75b1,./Medley-solos-DB/Medley-solos-DB_test-6_0d4a41b8-3ca6-598a-faca-bc6a4c9f75b1.wav,train,dry\dry_0d4a41b8-3ca6-598a-faca-bc6a4c9f75b1.wav,dry,1.0000,none,{},train
clarinet,f851dab3-41b2-5189-f12d-1abf5dfb5804,./Medley-solos-DB/Medley-solos-DB_validation-0_f851dab3-41b2-5189-f12d-1abf5dfb5804.wav,train,dry\dry_f851dab3-41b2-5189-f12d-1abf5dfb5804.wav,dry,1.0000,none,{},train
flute,f05d99d0-5e4b-5e44-fc15-a93f5caab2f2,./Medley-solos-DB/Medley-solos-DB_test-3_f05d99d0-5e4b-5e44-fc15-a93f5caab2f2.wav,train,dry\dry_f05d99d0-5e4b-5e44-fc15-a93f5caab2f2.wav,dry,1.0000,none,{},train
violin,c6a03285-406a-5950-fc73-cee67a4c5f25,./Medley-solos-DB/Medley-solos-DB_test-7_c6a03285-406a-5950-fc73-cee67a4c5f25.wav,train,dry\dry_c6a03285-406a-5950-fc73-cee67a4c5f25.wav,dry,1.0000,none,{},train
piano,7e3df4eb-db7e-5fea-fe41-e6b16d7a8195,./Medley-solos-DB/Medley-solos-DB_test-4_7e3df4eb-db7e-5fea-fe41-e6b16d7a8195.wav,train,dry\dry_7e3df4eb-db7e-5fea-fe41-e6b16d7a8195.wav,dry,1.0000,none,{},train
clarinet,68bc894e-4f65-5041-f37c-98e0d45c2680,./Medley-solos-DB/Medley-solos-DB_test-0_68bc894e-4f65-5041-f37c-98e0d45c2680.wav,train,dry\dry_68bc894e-4f65-5041-f37c-98e0d45c2680.wav,dry,1.0000,none,{},train
violin,edf04ed3-7c03-5afc-f10b-af508107c08e,./Medley-solos-DB/Medley-solos-DB_training-7_edf04ed3-7c03-5afc-f10b-af508107c08e.wav,train,dry\dry_edf04ed3-7c03-5afc-f10b-af508107c08e.wav,dry,1.0000,none,{},train
piano,422cadf0-5264-5821-f1f7-40ee1b83395f,./Medley-solos-DB/Medley-solos-DB_validation-4_422cadf0-5264-5821-f1f7-40ee1b83395f.wav,train,dry\dry_422cadf0-5264-5821-f1f7-40ee1b83395f.wav,dry,1.0000,none,{},train
female singer,08ee637a-09c2-5442-f333-8debadf9bd61,./Medley-solos-DB/Medley-solos-DB_test-2_08ee637a-09c2-5442-f333-8debadf9bd61.wav,train,dry\dry_08ee637a-09c2-5442-f333-8debadf9bd61.wav,dry,1.0000,none,{},train
piano,546b3d05-c26f-5e1d-f591-76987518d80a,./Medley-solos-DB/Medley-solos-DB_training-4_546b3d05-c26f-5e1d-f591-76987518d80a.wav,train,dry\dry_546b3d05-c26f-5e1d-f591-76987518d80a.wav,dry,1.0000,none,{},train
violin,5710ca07-9b88-5ed7-fc0c-468ad5d416be,./Medley-solos-DB/Medley-solos-DB_validation-7_5710ca07-9b88-5ed7-fc0c-468ad5d416be.wav,train,dry\dry_5710ca07-9b88-5ed7-fc0c-468ad5d416be.wav,dry,1.0000,none,{},train
violin,36572667-1966-52e9-f136-68b69d2c2970,./Medley-solos-DB/Medley-solos-DB_training-7_36572667-1966-52e9-f136-68b69d2c2970.wav,train,dry\dry_36572667-1966-52e9-f136-68b69d2c2970.wav,dry,1.0000,none,{},train
violin,acdbc782-8f2f-5b0f-f0d3-2302e084ca4d,./Medley-solos-DB/Medley-solos-DB_test-7_acdbc782-8f2f-5b0f-f0d3-2302e084ca4d.wav,train,dry\dry_acdbc782-8f2f-5b0f-f0d3-2302e084ca4d.wav,dry,1.0000,none,{},train
piano,3e9ba8b9-59e6-5216-faea-214464d46f27,./Medley-solos-DB/Medley-solos-DB_test-4_3e9ba8b9-59e6-5216-faea-214464d46f27.wav,train,dry\dry_3e9ba8b9-59e6-5216-faea-214464d46f27.wav,dry,1.0000,none,{},train
violin,6b212236-13af-5de0-f6b3-c872ecc34b95,./Medley-solos-DB/Medley-solos-DB_training-7_6b212236-13af-5de0-f6b3-c872ecc34b95.wav,train,dry\dry_6b212236-13af-5de0-f6b3-c872ecc34b95.wav,dry,1.0000,none,{},train
trumpet,51414235-bbfd-57b3-fb1e-3b5e0f4e99bf,./Medley-solos-DB/Medley-solos-DB_test-6_51414235-bbfd-57b3-fb1e-3b5e0f4e99bf.wav,train,dry\dry_51414235-bbfd-57b3-fb1e-3b5e0f4e99bf.wav,dry,1.0000,none,{},train
flute,c74ba49f-b6e4-5f1a-fc3c-e5f41fa0bd7b,./Medley-solos-DB/Medley-solos-DB_validation-3_c74ba49f-b6e4-5f1a-fc3c-e5f41fa0bd7b.wav,train,dry\dry_c74ba49f-b6e4-5f1a-fc3c-e5f41fa0bd7b.wav,dry,1.0000,none,{},train
violin,b6dfbf70-1435-5827-f172-c2f0b1a922f9,./Medley-solos-DB/Medley-solos-DB_test-7_b6dfbf70-1435-5827-f172-c2f0b1a922f9.wav,train,dry\dry_b6dfbf70-1435-5827-f172-c2f0b1a922f9.wav,dry,1.0000,none,{},train
piano,95dafec0-c91f-54d5-f8f7-0bc56cd332ab,./Medley-solos-DB/Medley-solos-DB_training-4_95dafec0-c91f-54d5-f8f7-0bc56cd332ab.wav,train,dry\dry_95dafec0-c91f-54d5-f8f7-0bc56cd332ab.wav,dry,1.0000,none,{},train
female singer,85c13141-0067-597d-f6f2-637d5dd74568,./Medley-solos-DB/Medley-solos-DB_training-2_85c13141-0067-597d-f6f2-637d5dd74568.wav,train,dry\dry_85c13141-0067-597d-f6f2-637d5dd74568.wav,dry,1.0000,none,{},train
piano,e3380ca6-ff45-5da5-f9fc-62f95c11be26,./Medley-solos-DB/Medley-solos-DB_test-4_e3380ca6-ff45-5da5-f9fc-62f95c11be26.wav,train,dry\dry_e3380ca6-ff45-5da5-f9fc-62f95c11be26.wav,dry,1.0000,none,{},train
piano,959a09d8-2d26-559b-f3ff-213463454c86,./Medley-solos-DB/Medley-solos-DB_training-4_959a09d8-2d26-559b-f3ff-213463454c86.wav,train,dry\dry_959a09d8-2d26-559b-f3ff-213463454c86.wav,dry,1.0000,none,{},train
piano,0f0db9f8-6de1-5898-fd69-518c014c40d9,./Medley-solos-DB/Medley-solos-DB_test-4_0f0db9f8-6de1-5898-fd69-518c014c40d9.wav,train,dry\dry_0f0db9f8-6de1-5898-fd69-518c014c40d9.wav,dry,1.0000,none,{},train
clarinet,4e0e1858-e510-5a18-fea0-2c8b02243fae,./Medley-solos-DB/Medley-solos-DB_test-0_4e0e1858-e510-5a18-fea0-2c8b02243fae.wav,train,dry\dry_4e0e1858-e510-5a18-fea0-2c8b02243fae.wav,dry,1.0000,none,{},train
violin,8f98fbca-22c9-5de5-f996-0e0848e9c0de,./Medley-solos-DB/Medley-solos-DB_test-7_8f98fbca-22c9-5de5-f996-0e0848e9c0de.wav,train,dry\dry_8f98fbca-22c9-5de5-f996-0e0848e9c0de.wav,dry,1.0000,none,{},train
piano,f52ddd2b-e375-54f8-fcad-c2c6d038f9ec,./Medley-solos-DB/Medley-solos-DB_validation-4_f52ddd2b-e375-54f8-fcad-c2c6d038f9ec.wav,train,dry\dry_f52ddd2b-e375-54f8-fcad-c2c6d038f9ec.wav,dry,1.0000,none,{},train
piano,95367b7f-9f8a-54b7-fd8a-5472d25706ee,./Medley-solos-DB/Medley-solos-DB_test-4_95367b7f-9f8a-54b7-fd8a-5472d25706ee.wav,train,dry\dry_95367b7f-9f8a-54b7-fd8a-5472d25706ee.wav,dry,1.0000,none,{},train
violin,80e82fae-e15e-57d5-f6fb-d816849de95f,./Medley-solos-DB/Medley-solos-DB_training-7_80e82fae-e15e-57d5-f6fb-d816849de95f.wav,train,dry\dry_80e82fae-e15e-57d5-f6fb-d816849de95f.wav,dry,1.0000,none,{},train
flute,4f8970c5-7b17-58d4-fdd2-ae76e8ef6d28,./Medley-solos-DB/Medley-solos-DB_test-3_4f8970c5-7b17-58d4-fdd2-ae76e8ef6d28.wav,train,dry\dry_4f8970c5-7b17-58d4-fdd2-ae76e8ef6d28.wav,dry,1.0000,none,{},train
piano,ed4b75ea-29ca-5d67-f64b-1ba5ac202130,./Medley-solos-DB/Medley-solos-DB_test-4_ed4b75ea-29ca-5d67-f64b-1ba5ac202130.wav,train,dry\dry_ed4b75ea-29ca-5d67-f64b-1ba5ac202130.wav,dry,1.0000,none,{},train
flute,541cebc7-d9f3-55c4-f43a-e59ac99107bc,./Medley-solos-DB/Medley-solos-DB_test-3_541cebc7-d9f3-55c4-f43a-e59ac99107bc.wav,train,dry\dry_541cebc7-d9f3-55c4-f43a-e59ac99107bc.wav,dry,1.0000,none,{},train
flute,67c686e6-8ea0-5df3-fa39-5357e4046221,./Medley-solos-DB/Medley-solos-DB_test-3_67c686e6-8ea0-5df3-fa39-5357e4046221.wav,train,dry\dry_67c686e6-8ea0-5df3-fa39-5357e4046221.wav,dry,1.0000,none,{},train
clarinet,b1a24e3c-b995-54de-f358-a91769629848,./Medley-solos-DB/Medley-solos-DB_validation-0_b1a24e3c-b995-54de-f358-a91769629848.wav,train,dry\dry_b1a24e3c-b995-54de-f358-a91769629848.wav,dry,1.0000,none,{},train
flute,b9d6abea-4dbf-5d56-f43c-6339845ee14f,./Medley-solos-DB/Medley-solos-DB_test-3_b9d6abea-4dbf-5d56-f43c-6339845ee14f.wav,train,dry\dry_b9d6abea-4dbf-5d56-f43c-6339845ee14f.wav,dry,1.0000,none,{},train
violin,374e38f4-4ad5-5cf9-f32c-69dd20f221b3,./Medley-solos-DB/Medley-solos-DB_test-7_374e38f4-4ad5-5cf9-f32c-69dd20f221b3.wav,train,dry\dry_374e38f4-4ad5-5cf9-f32c-69dd20f221b3.wav,dry,1.0000,none,{},train
piano,75c51eb6-a58c-5014-f03d-c1ab4f7486ae,./Medley-solos-DB/Medley-solos-DB_training-4_75c51eb6-a58c-5014-f03d-c1ab4f7486ae.wav,train,dry\dry_75c51eb6-a58c-5014-f03d-c1ab4f7486ae.wav,dry,1.0000,none,{},train
piano,21059e04-bb96-5aa7-f245-423cc58ab0dd,./Medley-solos-DB/Medley-solos-DB_test-4_21059e04-bb96-5aa7-f245-423cc58ab0dd.wav,train,dry\dry_21059e04-bb96-5aa7-f245-423cc58ab0dd.wav,dry,1.0000,none,{},train
piano,e6900747-2542-5ef7-f4cc-02abaebd5845,./Medley-solos-DB/Medley-solos-DB_validation-4_e6900747-2542-5ef7-f4cc-02abaebd5845.wav,train,dry\dry_e6900747-2542-5ef7-f4cc-02abaebd5845.wav,dry,1.0000,none,{},train
violin,c6e9fad6-aacd-5f8f-fcba-e76989c61f76,./Medley-solos-DB/Medley-solos-DB_training-7_c6e9fad6-aacd-5f8f-fcba-e76989c61f76.wav,train,dry\dry_c6e9fad6-aacd-5f8f-fcba-e76989c61f76.wav,dry,1.0000,none,{},train
violin,66d507e5-c734-5285-ff97-2097f23547f8,./Medley-solos-DB/Medley-solos-DB_training-7_66d507e5-c734-5285-ff97-2097f23547f8.wav,train,dry\dry_66d507e5-c734-5285-ff97-2097f23547f8.wav,dry,1.0000,none,{},train
piano,2da7d666-8479-5bc1-f829-5384a4ae52ec,./Medley-solos-DB/Medley-solos-DB_test-4_2da7d666-8479-5bc1-f829-5384a4ae52ec.wav,train,dry\dry_2da7d666-8479-5bc1-f829-5384a4ae52ec.wav,dry,1.0000,none,{},train
piano,2c656a0b-adc6-55dd-f359-c5b309522a8a,./Medley-solos-DB/Medley-solos-DB_test-4_2c656a0b-adc6-55dd-f359-c5b309522a8a.wav,train,dry\dry_2c656a0b-adc6-55dd-f359-c5b309522a8a.wav,dry,1.0000,none,{},train
violin,2f6baff0-16d9-5464-f9be-a5949be2514d,./Medley-solos-DB/Medley-solos-DB_training-7_2f6baff0-16d9-5464-f9be-a5949be2514d.wav,train,dry\dry_2f6baff0-16d9-5464-f9be-a5949be2514d.wav,dry,1.0000,none,{},train
violin,58ff1b8c-fa74-553c-ff1a-f2e0a6982604,./Medley-solos-DB/Medley-solos-DB_test-7_58ff1b8c-fa74-553c-ff1a-f2e0a6982604.wav,train,dry\dry_58ff1b8c-fa74-553c-ff1a-f2e0a6982604.wav,dry,1.0000,none,{},train
flute,3b4ff8dc-3fef-5d11-fad8-a71ef43aaa09,./Medley-solos-DB/Medley-solos-DB_test-3_3b4ff8dc-3fef-5d11-fad8-a71ef43aaa09.wav,train,dry\dry_3b4ff8dc-3fef-5d11-fad8-a71ef43aaa09.wav,dry,1.0000,none,{},train
piano,744a34d0-b718-5c23-fdff-67c140eb6641,./Medley-solos-DB/Medley-solos-DB_test-4_744a34d0-b718-5c23-fdff-67c140eb6641.wav,train,dry\dry_744a34d0-b718-5c23-fdff-67c140eb6641.wav,dry,1.0000,none,{},train
piano,3f639505-7eae-5e2a-f3d3-11f71f0f1b03,./Medley-solos-DB/Medley-solos-DB_validation-4_3f639505-7eae-5e2a-f3d3-11f71f0f1b03.wav,train,dry\dry_3f639505-7eae-5e2a-f3d3-11f71f0f1b03.wav,dry,1.0000,none,{},train
piano,2926d3f7-cfad-594d-faec-d0fc5c3c1f16,./Medley-solos-DB/Medley-solos-DB_training-4_2926d3f7-cfad-594d-faec-d0fc5c3c1f16.wav,train,dry\dry_2926d3f7-cfad-594d-faec-d0fc5c3c1f16.wav,dry,1.0000,none,{},train
piano,b508b205-93ed-5619-fc0e-d475434b6674,./Medley-solos-DB/Medley-solos-DB_test-4_b508b205-93ed-5619-fc0e-d475434b6674.wav,train,dry\dry_b508b205-93ed-5619-fc0e-d475434b6674.wav,dry,1.0000,none,{},train
piano,cb7f9ce6-7b5b-53ac-f1db-4a05592faed2,./Medley-solos-DB/Medley-solos-DB_test-4_cb7f9ce6-7b5b-53ac-f1db-4a05592faed2.wav,train,dry\dry_cb7f9ce6-7b5b-53ac-f1db-4a05592faed2.wav,dry,1.0000,none,{},train
violin,c4f7f619-5773-54a0-f408-d798e6b84f95,./Medley-solos-DB/Medley-solos-DB_training-7_c4f7f619-5773-54a0-f408-d798e6b84f95.wav,train,dry\dry_c4f7f619-5773-54a0-f408-d798e6b84f95.wav,dry,1.0000,none,{},train
flute,6e9c8628-f14a-5d6a-f207-bb6852594305,./Medley-solos-DB/Medley-solos-DB_test-3_6e9c8628-f14a-5d6a-f207-bb6852594305.wav,train,dry\dry_6e9c8628-f14a-5d6a-f207-bb6852594305.wav,dry,1.0000,none,{},train
flute,edaeb3fd-92e4-5b75-f9aa-23b33ce89354,./Medley-solos-DB/Medley-solos-DB_test-3_edaeb3fd-92e4-5b75-f9aa-23b33ce89354.wav,train,dry\dry_edaeb3fd-92e4-5b75-f9aa-23b33ce89354.wav,dry,1.0000,none,{},train
flute,4dbf805a-b640-5d28-f3b4-8f26b240197f,./Medley-solos-DB/Medley-solos-DB_test-3_4dbf805a-b640-5d28-f3b4-8f26b240197f.wav,train,dry\dry_4dbf805a-b640-5d28-f3b4-8f26b240197f.wav,dry,1.0000,none,{},train
flute,4dc23077-79be-513b-ff72-6dd4206fee23,./Medley-solos-DB/Medley-solos-DB_training-3_4dc23077-79be-513b-ff72-6dd4206fee23.wav,train,dry\dry_4dc23077-79be-513b-ff72-6dd4206fee23.wav,dry,1.0000,none,{},train
violin,73cf6e63-19ff-5675-fa81-6dba26bb06e1,./Medley-solos-DB/Medley-solos-DB_test-7_73cf6e63-19ff-5675-fa81-6dba26bb06e1.wav,train,dry\dry_73cf6e63-19ff-5675-fa81-6dba26bb06e1.wav,dry,1.0000,none,{},train
piano,e65b3ef4-6fea-5321-f78a-131e6c7a8e6c,./Medley-solos-DB/Medley-solos-DB_test-4_e65b3ef4-6fea-5321-f78a-131e6c7a8e6c.wav,train,dry\dry_e65b3ef4-6fea-5321-f78a-131e6c7a8e6c.wav,dry,1.0000,none,{},train
violin,908a2bec-73bd-52f4-f65f-f903e4e5d801,./Medley-solos-DB/Medley-solos-DB_test-7_908a2bec-73bd-52f4-f65f-f903e4e5d801.wav,train,dry\dry_908a2bec-73bd-52f4-f65f-f903e4e5d801.wav,dry,1.0000,none,{},train
violin,c42c848e-659a-5b61-ffba-3e9a3ba6db40,./Medley-solos-DB/Medley-solos-DB_training-7_c42c848e-659a-5b61-ffba-3e9a3ba6db40.wav,train,dry\dry_c42c848e-659a-5b61-ffba-3e9a3ba6db40.wav,dry,1.0000,none,{},train
female singer,131a4881-275e-54a6-f0be-3c4d2b5f0f8d,./Medley-solos-DB/Medley-solos-DB_test-2_131a4881-275e-54a6-f0be-3c4d2b5f0f8d.wav,train,dry\dry_131a4881-275e-54a6-f0be-3c4d2b5f0f8d.wav,dry,1.0000,none,{},train
flute,7efead4c-d9b5-5a85-f847-c844603ed630,./Medley-solos-DB/Medley-solos-DB_test-3_7efead4c-d9b5-5a85-f847-c844603ed630.wav,train,dry\dry_7efead4c-d9b5-5a85-f847-c844603ed630.wav,dry,1.0000,none,{},train
flute,93b827dd-3b54-51f3-f9e6-8b215919387d,./Medley-solos-DB/Medley-solos-DB_test-3_93b827dd-3b54-51f3-f9e6-8b215919387d.wav,train,dry\dry_93b827dd-3b54-51f3-f9e6-8b215919387d.wav,dry,1.0000,none,{},train
violin,d1c4d8e8-7395-5d10-f1c2-0aade39fa221,./Medley-solos-DB/Medley-solos-DB_test-7_d1c4d8e8-7395-5d10-f1c2-0aade39fa221.wav,train,dry\dry_d1c4d8e8-7395-5d10-f1c2-0aade39fa221.wav,dry,1.0000,none,{},train
