instrument,uuid4,file_path,test_train_val,new_file_path,effect_applied,wet_dry,parameter,parameter_value,split,rms_energy_mean,rms_energy_std,spectral_flatness_mean,spectral_flatness_std,effect,label,true_label,pred_label,is_wrong,wet_audio_rel_path,wet_exists,file_name,wet_parent_folder,dry_exists,intensity
violin,6d4b7d4c-66c3-5240-f812-39bd1e084eee,./Medley-solos-DB/Medley-solos-DB_test-7_6d4b7d4c-66c3-5240-f812-39bd1e084eee.wav,test,dry/dry_6d4b7d4c-66c3-5240-f812-39bd1e084eee.wav,dry,1,none,{},test,0.157689512,0.049229506,0.001959244,0.002131918,dry,3,dry,dry,FALSE,dry/dry_6d4b7d4c-66c3-5240-f812-39bd1e084eee.wav,TRUE,dry_6d4b7d4c-66c3-5240-f812-39bd1e084eee.wav,dry,TRUE,none
female singer,50fb501a-fa09-593c-f9ca-5efa8e441cf1,./Medley-solos-DB/Medley-solos-DB_test-2_50fb501a-fa09-593c-f9ca-5efa8e441cf1.wav,test,dry/dry_50fb501a-fa09-593c-f9ca-5efa8e441cf1.wav,dry,1,none,{},test,0.009795932,0.002968288,0.000340043,0.000722451,dry,3,dry,dry,FALSE,dry/dry_50fb501a-fa09-593c-f9ca-5efa8e441cf1.wav,TRUE,dry_50fb501a-fa09-593c-f9ca-5efa8e441cf1.wav,dry,TRUE,none
violin,22b6956a-133a-5938-f009-36fc7310a969,./Medley-solos-DB/Medley-solos-DB_validation-7_22b6956a-133a-5938-f009-36fc7310a969.wav,test,dry/dry_22b6956a-133a-5938-f009-36fc7310a969.wav,dry,1,none,{},test,0.004819512,0.002767006,0.002143676,0.002770645,dry,3,dry,chorus,TRUE,dry/dry_22b6956a-133a-5938-f009-36fc7310a969.wav,TRUE,dry_22b6956a-133a-5938-f009-36fc7310a969.wav,dry,TRUE,none
flute,1f9e5142-5181-558a-f98a-8d0aa1d6a744,./Medley-solos-DB/Medley-solos-DB_test-3_1f9e5142-5181-558a-f98a-8d0aa1d6a744.wav,test,dry/dry_1f9e5142-5181-558a-f98a-8d0aa1d6a744.wav,dry,1,none,{},test,0.021791212,0.008842913,0.001133498,0.003904255,dry,3,dry,dry,FALSE,dry/dry_1f9e5142-5181-558a-f98a-8d0aa1d6a744.wav,TRUE,dry_1f9e5142-5181-558a-f98a-8d0aa1d6a744.wav,dry,TRUE,none
violin,6ac668d6-c139-5e03-f08f-318d5f8876b5,./Medley-solos-DB/Medley-solos-DB_test-7_6ac668d6-c139-5e03-f08f-318d5f8876b5.wav,test,dry/dry_6ac668d6-c139-5e03-f08f-318d5f8876b5.wav,dry,1,none,{},test,0.048785876,0.02337843,0.001461056,0.000573397,dry,3,dry,delay,TRUE,dry/dry_6ac668d6-c139-5e03-f08f-318d5f8876b5.wav,TRUE,dry_6ac668d6-c139-5e03-f08f-318d5f8876b5.wav,dry,TRUE,none
flute,68b76dcc-2eb0-587c-f27f-3a669d54dd23,./Medley-solos-DB/Medley-solos-DB_validation-3_68b76dcc-2eb0-587c-f27f-3a669d54dd23.wav,test,dry/dry_68b76dcc-2eb0-587c-f27f-3a669d54dd23.wav,dry,1,none,{},test,0.030856226,0.012356944,7.96E-05,0.000348939,dry,3,dry,delay,TRUE,dry/dry_68b76dcc-2eb0-587c-f27f-3a669d54dd23.wav,TRUE,dry_68b76dcc-2eb0-587c-f27f-3a669d54dd23.wav,dry,TRUE,none
piano,bcb2019a-dfa6-5d67-ffef-d4776c913308,./Medley-solos-DB/Medley-solos-DB_validation-4_bcb2019a-dfa6-5d67-ffef-d4776c913308.wav,test,dry/dry_bcb2019a-dfa6-5d67-ffef-d4776c913308.wav,dry,1,none,{},test,0.016630489,0.018422024,0.025880026,0.063419878,dry,3,dry,dry,FALSE,dry/dry_bcb2019a-dfa6-5d67-ffef-d4776c913308.wav,TRUE,dry_bcb2019a-dfa6-5d67-ffef-d4776c913308.wav,dry,TRUE,none
flute,28729aa0-35c8-53b7-f06e-76843b21881f,./Medley-solos-DB/Medley-solos-DB_test-3_28729aa0-35c8-53b7-f06e-76843b21881f.wav,test,dry/dry_28729aa0-35c8-53b7-f06e-76843b21881f.wav,dry,1,none,{},test,0.007240226,0.004691343,0.000157147,0.000627246,dry,3,dry,dry,FALSE,dry/dry_28729aa0-35c8-53b7-f06e-76843b21881f.wav,TRUE,dry_28729aa0-35c8-53b7-f06e-76843b21881f.wav,dry,TRUE,none
piano,15c93347-25e5-58f7-fce6-a317d4bf783c,./Medley-solos-DB/Medley-solos-DB_validation-4_15c93347-25e5-58f7-fce6-a317d4bf783c.wav,test,dry/dry_15c93347-25e5-58f7-fce6-a317d4bf783c.wav,dry,1,none,{},test,0.026649058,0.014291657,0.039778247,0.193155169,dry,3,dry,reverb,TRUE,dry/dry_15c93347-25e5-58f7-fce6-a317d4bf783c.wav,TRUE,dry_15c93347-25e5-58f7-fce6-a317d4bf783c.wav,dry,TRUE,none
female singer,925e3f68-5593-5673-f6b2-8e1d83651e58,./Medley-solos-DB/Medley-solos-DB_test-2_925e3f68-5593-5673-f6b2-8e1d83651e58.wav,test,dry/dry_925e3f68-5593-5673-f6b2-8e1d83651e58.wav,dry,1,none,{},test,0.090708859,0.023566155,0.005772433,0.029083598,dry,3,dry,distortion,TRUE,dry/dry_925e3f68-5593-5673-f6b2-8e1d83651e58.wav,TRUE,dry_925e3f68-5593-5673-f6b2-8e1d83651e58.wav,dry,TRUE,none
clarinet,eac373fd-65e0-5708-f34f-ffc85d06d9d1,./Medley-solos-DB/Medley-solos-DB_validation-0_eac373fd-65e0-5708-f34f-ffc85d06d9d1.wav,test,dry/dry_eac373fd-65e0-5708-f34f-ffc85d06d9d1.wav,dry,1,none,{},test,0.053089112,0.010314381,4.04E-05,0.000199264,dry,3,dry,dry,FALSE,dry/dry_eac373fd-65e0-5708-f34f-ffc85d06d9d1.wav,TRUE,dry_eac373fd-65e0-5708-f34f-ffc85d06d9d1.wav,dry,TRUE,none
piano,41d1eb07-2cb3-563f-f4ce-c4bb39b8cef4,./Medley-solos-DB/Medley-solos-DB_training-4_41d1eb07-2cb3-563f-f4ce-c4bb39b8cef4.wav,test,dry/dry_41d1eb07-2cb3-563f-f4ce-c4bb39b8cef4.wav,dry,1,none,{},test,0.037367456,0.008977758,1.88E-05,0.000106207,dry,3,dry,distortion,TRUE,dry/dry_41d1eb07-2cb3-563f-f4ce-c4bb39b8cef4.wav,TRUE,dry_41d1eb07-2cb3-563f-f4ce-c4bb39b8cef4.wav,dry,TRUE,none
violin,52e2e763-1edb-5384-f42c-6e0b565cd308,./Medley-solos-DB/Medley-solos-DB_training-7_52e2e763-1edb-5384-f42c-6e0b565cd308.wav,test,dry/dry_52e2e763-1edb-5384-f42c-6e0b565cd308.wav,dry,1,none,{},test,0.006510188,0.002661309,0.001865741,0.002552543,dry,3,dry,dry,FALSE,dry/dry_52e2e763-1edb-5384-f42c-6e0b565cd308.wav,TRUE,dry_52e2e763-1edb-5384-f42c-6e0b565cd308.wav,dry,TRUE,none
violin,b0db7533-15d1-5fa9-f705-afa7a79b9b96,./Medley-solos-DB/Medley-solos-DB_test-7_b0db7533-15d1-5fa9-f705-afa7a79b9b96.wav,test,dry/dry_b0db7533-15d1-5fa9-f705-afa7a79b9b96.wav,dry,1,none,{},test,0.067915007,0.02564255,0.00182687,0.003551351,dry,3,dry,dry,FALSE,dry/dry_b0db7533-15d1-5fa9-f705-afa7a79b9b96.wav,TRUE,dry_b0db7533-15d1-5fa9-f705-afa7a79b9b96.wav,dry,TRUE,none
violin,200eda7d-a1fb-5487-f77e-02107651eb7f,./Medley-solos-DB/Medley-solos-DB_test-7_200eda7d-a1fb-5487-f77e-02107651eb7f.wav,test,dry/dry_200eda7d-a1fb-5487-f77e-02107651eb7f.wav,dry,1,none,{},test,0.054946605,0.026994867,0.002692751,0.003305046,dry,3,dry,chorus,TRUE,dry/dry_200eda7d-a1fb-5487-f77e-02107651eb7f.wav,TRUE,dry_200eda7d-a1fb-5487-f77e-02107651eb7f.wav,dry,TRUE,none
piano,0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2,./Medley-solos-DB/Medley-solos-DB_test-4_0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2.wav,test,dry/dry_0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2.wav,dry,1,none,{},test,0.151811257,0.033445936,0.000275363,0.000777227,dry,3,dry,distortion,TRUE,dry/dry_0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2.wav,TRUE,dry_0bd992ac-55d0-596a-f03d-dcc8ffbcdaa2.wav,dry,TRUE,none
flute,a94377eb-d106-5e15-f97a-49f68ec3da3e,./Medley-solos-DB/Medley-solos-DB_test-3_a94377eb-d106-5e15-f97a-49f68ec3da3e.wav,test,dry/dry_a94377eb-d106-5e15-f97a-49f68ec3da3e.wav,dry,1,none,{},test,0.026249401,0.005811744,0.000208658,0.001283381,dry,3,dry,dry,FALSE,dry/dry_a94377eb-d106-5e15-f97a-49f68ec3da3e.wav,TRUE,dry_a94377eb-d106-5e15-f97a-49f68ec3da3e.wav,dry,TRUE,none
violin,0ac6e728-c2f7-5f1e-fe26-ea0d7b367f94,./Medley-solos-DB/Medley-solos-DB_training-7_0ac6e728-c2f7-5f1e-fe26-ea0d7b367f94.wav,test,dry/dry_0ac6e728-c2f7-5f1e-fe26-ea0d7b367f94.wav,dry,1,none,{},test,0.012627463,0.008219387,0.002007098,0.002176494,dry,3,dry,distortion,TRUE,dry/dry_0ac6e728-c2f7-5f1e-fe26-ea0d7b367f94.wav,TRUE,dry_0ac6e728-c2f7-5f1e-fe26-ea0d7b367f94.wav,dry,TRUE,none
violin,eab478db-e900-5f03-fc2b-2cbb7f444c52,./Medley-solos-DB/Medley-solos-DB_validation-7_eab478db-e900-5f03-fc2b-2cbb7f444c52.wav,test,dry/dry_eab478db-e900-5f03-fc2b-2cbb7f444c52.wav,dry,1,none,{},test,0.005426434,0.001338704,0.000564933,0.000666915,dry,3,dry,delay,TRUE,dry/dry_eab478db-e900-5f03-fc2b-2cbb7f444c52.wav,TRUE,dry_eab478db-e900-5f03-fc2b-2cbb7f444c52.wav,dry,TRUE,none
violin,53c72095-5435-584b-f536-ed2530e49ad6,./Medley-solos-DB/Medley-solos-DB_test-7_53c72095-5435-584b-f536-ed2530e49ad6.wav,test,dry/dry_53c72095-5435-584b-f536-ed2530e49ad6.wav,dry,1,none,{},test,0.020271031,0.0107904,0.002171629,0.002367782,dry,3,dry,dry,FALSE,dry/dry_53c72095-5435-584b-f536-ed2530e49ad6.wav,TRUE,dry_53c72095-5435-584b-f536-ed2530e49ad6.wav,dry,TRUE,none
piano,9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9,./Medley-solos-DB/Medley-solos-DB_test-4_9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9.wav,test,dry/dry_9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9.wav,dry,1,none,{},test,0.029564407,0.018105932,3.90E-05,0.000240533,dry,3,dry,dry,FALSE,dry/dry_9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9.wav,TRUE,dry_9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9.wav,dry,TRUE,none
violin,db379f80-52f5-5a1b-f800-6fb8681e909c,./Medley-solos-DB/Medley-solos-DB_validation-7_db379f80-52f5-5a1b-f800-6fb8681e909c.wav,test,dry/dry_db379f80-52f5-5a1b-f800-6fb8681e909c.wav,dry,1,none,{},test,0.006230157,0.001981839,0.001114921,0.002913902,dry,3,dry,dry,FALSE,dry/dry_db379f80-52f5-5a1b-f800-6fb8681e909c.wav,TRUE,dry_db379f80-52f5-5a1b-f800-6fb8681e909c.wav,dry,TRUE,none
violin,02312619-1d83-5d2a-f75d-7f673b0a161e,./Medley-solos-DB/Medley-solos-DB_test-7_02312619-1d83-5d2a-f75d-7f673b0a161e.wav,test,dry/dry_02312619-1d83-5d2a-f75d-7f673b0a161e.wav,dry,1,none,{},test,0.024459207,0.020659447,0.002319595,0.002342788,dry,3,dry,dry,FALSE,dry/dry_02312619-1d83-5d2a-f75d-7f673b0a161e.wav,TRUE,dry_02312619-1d83-5d2a-f75d-7f673b0a161e.wav,dry,TRUE,none
violin,96436225-23ba-5324-f201-e6540b1b1efa,./Medley-solos-DB/Medley-solos-DB_validation-7_96436225-23ba-5324-f201-e6540b1b1efa.wav,test,dry/dry_96436225-23ba-5324-f201-e6540b1b1efa.wav,dry,1,none,{},test,0.00265246,0.002322631,0.000632991,0.000756059,dry,3,dry,dry,FALSE,dry/dry_96436225-23ba-5324-f201-e6540b1b1efa.wav,TRUE,dry_96436225-23ba-5324-f201-e6540b1b1efa.wav,dry,TRUE,none
flute,c0063523-75d3-56ae-f96e-ce9fee8a6a3e,./Medley-solos-DB/Medley-solos-DB_test-3_c0063523-75d3-56ae-f96e-ce9fee8a6a3e.wav,test,dry/dry_c0063523-75d3-56ae-f96e-ce9fee8a6a3e.wav,dry,1,none,{},test,0.109913409,0.058710273,0.000436027,0.00048126,dry,3,dry,dry,FALSE,dry/dry_c0063523-75d3-56ae-f96e-ce9fee8a6a3e.wav,TRUE,dry_c0063523-75d3-56ae-f96e-ce9fee8a6a3e.wav,dry,TRUE,none
piano,855b6611-0e90-54ab-fbc4-5691e96a0d27,./Medley-solos-DB/Medley-solos-DB_training-4_855b6611-0e90-54ab-fbc4-5691e96a0d27.wav,test,dry/dry_855b6611-0e90-54ab-fbc4-5691e96a0d27.wav,dry,1,none,{},test,0.051478736,0.032654237,0.00082883,0.001408457,dry,3,dry,distortion,TRUE,dry/dry_855b6611-0e90-54ab-fbc4-5691e96a0d27.wav,TRUE,dry_855b6611-0e90-54ab-fbc4-5691e96a0d27.wav,dry,TRUE,none
piano,4fd96b46-99e4-5749-f7b0-6dcdfd36ea86,./Medley-solos-DB/Medley-solos-DB_training-4_4fd96b46-99e4-5749-f7b0-6dcdfd36ea86.wav,test,dry/dry_4fd96b46-99e4-5749-f7b0-6dcdfd36ea86.wav,dry,1,none,{},test,0.017382493,0.010382084,0.000250751,0.000361269,dry,3,dry,delay,TRUE,dry/dry_4fd96b46-99e4-5749-f7b0-6dcdfd36ea86.wav,TRUE,dry_4fd96b46-99e4-5749-f7b0-6dcdfd36ea86.wav,dry,TRUE,none
violin,f915362a-eddd-555c-fe4c-6d2620a8332d,./Medley-solos-DB/Medley-solos-DB_validation-7_f915362a-eddd-555c-fe4c-6d2620a8332d.wav,test,dry/dry_f915362a-eddd-555c-fe4c-6d2620a8332d.wav,dry,1,none,{},test,0.002633899,0.000516153,0.000954814,0.001429523,dry,3,dry,dry,FALSE,dry/dry_f915362a-eddd-555c-fe4c-6d2620a8332d.wav,TRUE,dry_f915362a-eddd-555c-fe4c-6d2620a8332d.wav,dry,TRUE,none
trumpet,5954f611-64c2-55c0-f587-3bf865b5f642,./Medley-solos-DB/Medley-solos-DB_test-6_5954f611-64c2-55c0-f587-3bf865b5f642.wav,test,dry/dry_5954f611-64c2-55c0-f587-3bf865b5f642.wav,dry,1,none,{},test,0.193023667,0.057535809,0.000220251,0.00057795,dry,3,dry,dry,FALSE,dry/dry_5954f611-64c2-55c0-f587-3bf865b5f642.wav,TRUE,dry_5954f611-64c2-55c0-f587-3bf865b5f642.wav,dry,TRUE,none
piano,3a379da8-b677-5151-f500-c0b76a26dade,./Medley-solos-DB/Medley-solos-DB_validation-4_3a379da8-b677-5151-f500-c0b76a26dade.wav,test,dry/dry_3a379da8-b677-5151-f500-c0b76a26dade.wav,dry,1,none,{},test,0.027813176,0.003825081,0.000103292,0.000647517,dry,3,dry,dry,FALSE,dry/dry_3a379da8-b677-5151-f500-c0b76a26dade.wav,TRUE,dry_3a379da8-b677-5151-f500-c0b76a26dade.wav,dry,TRUE,none
female singer,2a2272a9-8eca-5946-f4e6-423d0dc41bf0,./Medley-solos-DB/Medley-solos-DB_training-2_2a2272a9-8eca-5946-f4e6-423d0dc41bf0.wav,test,dry/dry_2a2272a9-8eca-5946-f4e6-423d0dc41bf0.wav,dry,1,none,{},test,0.013466156,0.00861296,0.014080334,0.026545696,dry,3,dry,dry,FALSE,dry/dry_2a2272a9-8eca-5946-f4e6-423d0dc41bf0.wav,TRUE,dry_2a2272a9-8eca-5946-f4e6-423d0dc41bf0.wav,dry,TRUE,none
violin,fa6877fe-9085-5d41-fdca-e8ff0905d1b1,./Medley-solos-DB/Medley-solos-DB_validation-7_fa6877fe-9085-5d41-fdca-e8ff0905d1b1.wav,test,dry/dry_fa6877fe-9085-5d41-fdca-e8ff0905d1b1.wav,dry,1,none,{},test,0.002154934,0.000511274,0.000713511,0.000721163,dry,3,dry,dry,FALSE,dry/dry_fa6877fe-9085-5d41-fdca-e8ff0905d1b1.wav,TRUE,dry_fa6877fe-9085-5d41-fdca-e8ff0905d1b1.wav,dry,TRUE,none
piano,4d36c8f5-c7a8-5565-ff2a-b0e689fad3a0,./Medley-solos-DB/Medley-solos-DB_test-4_4d36c8f5-c7a8-5565-ff2a-b0e689fad3a0.wav,test,dry/dry_4d36c8f5-c7a8-5565-ff2a-b0e689fad3a0.wav,dry,1,none,{},test,0.020568781,0.009704377,4.20E-05,0.000269156,dry,3,dry,chorus,TRUE,dry/dry_4d36c8f5-c7a8-5565-ff2a-b0e689fad3a0.wav,TRUE,dry_4d36c8f5-c7a8-5565-ff2a-b0e689fad3a0.wav,dry,TRUE,none
piano,09c91bf7-caae-5181-f873-eca05babf28b,./Medley-solos-DB/Medley-solos-DB_test-4_09c91bf7-caae-5181-f873-eca05babf28b.wav,test,dry/dry_09c91bf7-caae-5181-f873-eca05babf28b.wav,dry,1,none,{},test,0.010598504,0.008081553,0.000133742,0.000903772,dry,3,dry,chorus,TRUE,dry/dry_09c91bf7-caae-5181-f873-eca05babf28b.wav,TRUE,dry_09c91bf7-caae-5181-f873-eca05babf28b.wav,dry,TRUE,none
female singer,73c8a9a1-df5d-5e7d-fcfd-f63a132701ea,./Medley-solos-DB/Medley-solos-DB_test-2_73c8a9a1-df5d-5e7d-fcfd-f63a132701ea.wav,test,dry/dry_73c8a9a1-df5d-5e7d-fcfd-f63a132701ea.wav,dry,1,none,{},test,0.049648028,0.033401471,0.007986372,0.013197924,dry,3,dry,dry,FALSE,dry/dry_73c8a9a1-df5d-5e7d-fcfd-f63a132701ea.wav,TRUE,dry_73c8a9a1-df5d-5e7d-fcfd-f63a132701ea.wav,dry,TRUE,none
clarinet,2e6861b1-078f-524f-fa36-8fb7a17b9653,./Medley-solos-DB/Medley-solos-DB_training-0_2e6861b1-078f-524f-fa36-8fb7a17b9653.wav,test,dry/dry_2e6861b1-078f-524f-fa36-8fb7a17b9653.wav,dry,1,none,{},test,0.041250829,0.024065429,0.001474057,0.005261281,dry,3,dry,dry,FALSE,dry/dry_2e6861b1-078f-524f-fa36-8fb7a17b9653.wav,TRUE,dry_2e6861b1-078f-524f-fa36-8fb7a17b9653.wav,dry,TRUE,none
female singer,3eb21cff-8cf9-5fb4-f58b-5196b7b13009,./Medley-solos-DB/Medley-solos-DB_training-2_3eb21cff-8cf9-5fb4-f58b-5196b7b13009.wav,test,dry/dry_3eb21cff-8cf9-5fb4-f58b-5196b7b13009.wav,dry,1,none,{},test,0.012172958,0.006197289,0.007438606,0.005589801,dry,3,dry,delay,TRUE,dry/dry_3eb21cff-8cf9-5fb4-f58b-5196b7b13009.wav,TRUE,dry_3eb21cff-8cf9-5fb4-f58b-5196b7b13009.wav,dry,TRUE,none
flute,a2c31ba5-b172-54aa-f987-432f4e6fdf4a,./Medley-solos-DB/Medley-solos-DB_test-3_a2c31ba5-b172-54aa-f987-432f4e6fdf4a.wav,test,dry/dry_a2c31ba5-b172-54aa-f987-432f4e6fdf4a.wav,dry,1,none,{},test,0.001897817,0.002368455,0.00331974,0.005220912,dry,3,dry,dry,FALSE,dry/dry_a2c31ba5-b172-54aa-f987-432f4e6fdf4a.wav,TRUE,dry_a2c31ba5-b172-54aa-f987-432f4e6fdf4a.wav,dry,TRUE,none
piano,f210a3a5-be28-5710-f6ef-66b1b2527985,./Medley-solos-DB/Medley-solos-DB_validation-4_f210a3a5-be28-5710-f6ef-66b1b2527985.wav,test,dry/dry_f210a3a5-be28-5710-f6ef-66b1b2527985.wav,dry,1,none,{},test,0.004354588,0.001797801,0.00014459,0.000624549,dry,3,dry,chorus,TRUE,dry/dry_f210a3a5-be28-5710-f6ef-66b1b2527985.wav,TRUE,dry_f210a3a5-be28-5710-f6ef-66b1b2527985.wav,dry,TRUE,none
piano,5c9f1c3f-c8aa-5ef3-f933-3d8b999ae501,./Medley-solos-DB/Medley-solos-DB_validation-4_5c9f1c3f-c8aa-5ef3-f933-3d8b999ae501.wav,test,dry/dry_5c9f1c3f-c8aa-5ef3-f933-3d8b999ae501.wav,dry,1,none,{},test,0.033089045,0.006147866,5.62E-05,0.000291063,dry,3,dry,reverb,TRUE,dry/dry_5c9f1c3f-c8aa-5ef3-f933-3d8b999ae501.wav,TRUE,dry_5c9f1c3f-c8aa-5ef3-f933-3d8b999ae501.wav,dry,TRUE,none
piano,d03bf056-96b1-574f-f604-6d40bd8f0521,./Medley-solos-DB/Medley-solos-DB_validation-4_d03bf056-96b1-574f-f604-6d40bd8f0521.wav,test,dry/dry_d03bf056-96b1-574f-f604-6d40bd8f0521.wav,dry,1,none,{},test,0.03032203,0.023459565,0.00024639,0.000644645,dry,3,dry,distortion,TRUE,dry/dry_d03bf056-96b1-574f-f604-6d40bd8f0521.wav,TRUE,dry_d03bf056-96b1-574f-f604-6d40bd8f0521.wav,dry,TRUE,none
flute,e112bb80-95b5-5a02-fcff-dd966450658b,./Medley-solos-DB/Medley-solos-DB_test-3_e112bb80-95b5-5a02-fcff-dd966450658b.wav,test,dry/dry_e112bb80-95b5-5a02-fcff-dd966450658b.wav,dry,1,none,{},test,0.003788112,0.004273724,0.040777799,0.033127896,dry,3,dry,dry,FALSE,dry/dry_e112bb80-95b5-5a02-fcff-dd966450658b.wav,TRUE,dry_e112bb80-95b5-5a02-fcff-dd966450658b.wav,dry,TRUE,none
flute,189c1b39-7d3c-576b-fde0-a75db3daf6a6,./Medley-solos-DB/Medley-solos-DB_test-3_189c1b39-7d3c-576b-fde0-a75db3daf6a6.wav,test,dry/dry_189c1b39-7d3c-576b-fde0-a75db3daf6a6.wav,dry,1,none,{},test,0.022562504,0.010664469,0.00064776,0.001768129,dry,3,dry,dry,FALSE,dry/dry_189c1b39-7d3c-576b-fde0-a75db3daf6a6.wav,TRUE,dry_189c1b39-7d3c-576b-fde0-a75db3daf6a6.wav,dry,TRUE,none
tenor saxophone,2bfc2af5-23a2-5899-fc42-61c6343d3815,./Medley-solos-DB/Medley-solos-DB_training-5_2bfc2af5-23a2-5899-fc42-61c6343d3815.wav,test,dry/dry_2bfc2af5-23a2-5899-fc42-61c6343d3815.wav,dry,1,none,{},test,0.035705827,0.009576487,0.000667887,0.000710677,dry,3,dry,dry,FALSE,dry/dry_2bfc2af5-23a2-5899-fc42-61c6343d3815.wav,TRUE,dry_2bfc2af5-23a2-5899-fc42-61c6343d3815.wav,dry,TRUE,none
violin,fc3139af-343b-5f83-f07c-e59ce5464d0a,./Medley-solos-DB/Medley-solos-DB_training-7_fc3139af-343b-5f83-f07c-e59ce5464d0a.wav,test,dry/dry_fc3139af-343b-5f83-f07c-e59ce5464d0a.wav,dry,1,none,{},test,0.014432484,0.026378559,0.016756516,0.021005278,dry,3,dry,dry,FALSE,dry/dry_fc3139af-343b-5f83-f07c-e59ce5464d0a.wav,TRUE,dry_fc3139af-343b-5f83-f07c-e59ce5464d0a.wav,dry,TRUE,none
violin,51b89cbf-8db5-54f8-f025-a27bf7f0aeab,./Medley-solos-DB/Medley-solos-DB_training-7_51b89cbf-8db5-54f8-f025-a27bf7f0aeab.wav,test,dry/dry_51b89cbf-8db5-54f8-f025-a27bf7f0aeab.wav,dry,1,none,{},test,0.03673856,0.033300929,5.64E-05,0.000291707,dry,3,dry,dry,FALSE,dry/dry_51b89cbf-8db5-54f8-f025-a27bf7f0aeab.wav,TRUE,dry_51b89cbf-8db5-54f8-f025-a27bf7f0aeab.wav,dry,TRUE,none
violin,1cfd286b-0f0f-5c16-ffaf-67d0acb727e8,./Medley-solos-DB/Medley-solos-DB_test-7_1cfd286b-0f0f-5c16-ffaf-67d0acb727e8.wav,test,dry/dry_1cfd286b-0f0f-5c16-ffaf-67d0acb727e8.wav,dry,1,none,{},test,0.045624975,0.013191459,0.001024256,0.000877286,dry,3,dry,dry,FALSE,dry/dry_1cfd286b-0f0f-5c16-ffaf-67d0acb727e8.wav,TRUE,dry_1cfd286b-0f0f-5c16-ffaf-67d0acb727e8.wav,dry,TRUE,none
clarinet,89f5808a-d203-5a40-f57a-6c3102501f7b,./Medley-solos-DB/Medley-solos-DB_training-0_89f5808a-d203-5a40-f57a-6c3102501f7b.wav,test,dry/dry_89f5808a-d203-5a40-f57a-6c3102501f7b.wav,dry,1,none,{},test,0.021028487,0.005181854,5.31E-05,0.00018347,dry,3,dry,dry,FALSE,dry/dry_89f5808a-d203-5a40-f57a-6c3102501f7b.wav,TRUE,dry_89f5808a-d203-5a40-f57a-6c3102501f7b.wav,dry,TRUE,none
clarinet,01478325-0764-577d-fd8a-497ace2ce6e0,./Medley-solos-DB/Medley-solos-DB_validation-0_01478325-0764-577d-fd8a-497ace2ce6e0.wav,test,dry/dry_01478325-0764-577d-fd8a-497ace2ce6e0.wav,dry,1,none,{},test,0.031626843,0.007160825,0.000116843,0.000119236,dry,3,dry,dry,FALSE,dry/dry_01478325-0764-577d-fd8a-497ace2ce6e0.wav,TRUE,dry_01478325-0764-577d-fd8a-497ace2ce6e0.wav,dry,TRUE,none
clarinet,5de629a4-086c-5290-f14b-a8ff51e3ab5d,./Medley-solos-DB/Medley-solos-DB_test-0_5de629a4-086c-5290-f14b-a8ff51e3ab5d.wav,test,dry/dry_5de629a4-086c-5290-f14b-a8ff51e3ab5d.wav,dry,1,none,{},test,0.029874705,0.02198362,8.25E-05,0.000422193,dry,3,dry,dry,FALSE,dry/dry_5de629a4-086c-5290-f14b-a8ff51e3ab5d.wav,TRUE,dry_5de629a4-086c-5290-f14b-a8ff51e3ab5d.wav,dry,TRUE,none
flute,7b8f9b42-3ed8-56a7-f592-f6f680d9233e,./Medley-solos-DB/Medley-solos-DB_test-3_7b8f9b42-3ed8-56a7-f592-f6f680d9233e.wav,test,dry/dry_7b8f9b42-3ed8-56a7-f592-f6f680d9233e.wav,dry,1,none,{},test,0.017610081,0.008229276,0.000337055,0.00125856,dry,3,dry,delay,TRUE,dry/dry_7b8f9b42-3ed8-56a7-f592-f6f680d9233e.wav,TRUE,dry_7b8f9b42-3ed8-56a7-f592-f6f680d9233e.wav,dry,TRUE,none
female singer,9a0670c5-654c-5eee-f5d5-ee94f34815af,./Medley-solos-DB/Medley-solos-DB_test-2_9a0670c5-654c-5eee-f5d5-ee94f34815af.wav,test,dry/dry_9a0670c5-654c-5eee-f5d5-ee94f34815af.wav,dry,1,none,{},test,0.027829872,0.011800104,0.006435402,0.024584068,dry,3,dry,dry,FALSE,dry/dry_9a0670c5-654c-5eee-f5d5-ee94f34815af.wav,TRUE,dry_9a0670c5-654c-5eee-f5d5-ee94f34815af.wav,dry,TRUE,none
flute,3d71090a-fe74-568e-f609-ae3f2fc1de1e,./Medley-solos-DB/Medley-solos-DB_test-3_3d71090a-fe74-568e-f609-ae3f2fc1de1e.wav,test,dry/dry_3d71090a-fe74-568e-f609-ae3f2fc1de1e.wav,dry,1,none,{},test,0.014010062,0.012104701,5.52E-05,0.000165854,dry,3,dry,delay,TRUE,dry/dry_3d71090a-fe74-568e-f609-ae3f2fc1de1e.wav,TRUE,dry_3d71090a-fe74-568e-f609-ae3f2fc1de1e.wav,dry,TRUE,none
